num,sample1,sample2,AMT_score
18626,S006C001P023R002A008,S005C001P018R001A008,0.9393939393333333
18627,S001C001P004R001A039,S013C001P019R002A039,0.9
18628,S031C001P097R001A096,S023C001P058R001A096,0.8787878786666666
18629,S020C001P054R001A098,S032C001P102R002A096,0.1515151516666667
18630,S011C003P038R001A039,S002C001P014R001A039,1.0
18631,S016C002P039R002A022,S025C001P066R002A104,0.5
18632,S020C001P054R001A098,S008C002P031R002A040,0.06060606066666666
18633,S001C002P005R002A035,S031C002P100R002A080,0.14814814799999998
18634,S005C003P018R001A008,S008C002P032R002A008,0.8333333333333334
18635,S027C002P080R002A102,S006C001P023R001A026,0.03333333333333336
18636,S029C001P080R002A080,S008C002P032R002A035,0.10000000000000002
18637,S008C002P033R002A048,S023C001P059R001A101,0.1333333333333333
18638,S027C001P081R002A102,S032C001P102R002A102,0.7000000000000001
18639,S027C001P083R001A097,S020C003P053R001A097,0.5
18640,S004C002P020R002A022,S008C003P029R001A022,0.3666666666666667
18641,S002C002P003R002A008,S006C001P022R001A035,0.0
18642,S027C001P085R001A101,S017C002P009R002A035,0.06666666666666665
18643,S031C002P097R002A099,S007C003P016R001A026,0.06666666666666665
18644,S010C002P025R002A027,S006C002P022R002A027,0.962962963
18645,S030C001P011R002A104,S031C003P097R001A104,0.6333333333333333
18646,S015C002P016R002A027,S013C003P027R001A027,0.9666666666666667
18647,S005C001P010R001A026,S032C003P106R001A099,0.16666666666666666
18648,S026C001P008R001A104,S026C001P050R002A080,0.06666666666666665
18649,S028C001P073R002A104,S018C003P043R001A104,0.7037037036666667
18650,S006C001P001R001A008,S002C003P011R001A008,0.7999999999999999
18651,S027C001P011R002A098,S008C002P032R002A040,0.16666666666666666
18652,S020C003P052R001A098,S001C001P006R001A040,0.1333333333333333
18653,S030C001P044R002A102,S030C001P095R001A102,0.7666666666666666
18654,S032C002P102R002A100,S027C001P079R001A100,0.9333333333333332
18655,S018C003P043R001A099,S021C003P056R001A100,0.1333333333333333
18656,S031C003P006R001A104,S028C002P087R002A104,0.696969697
18657,S008C002P029R002A026,S006C001P017R001A026,0.9666666666666667
18658,S017C001P016R002A008,S008C003P033R001A035,0.16666666666666666
18659,S002C001P012R002A022,S012C002P028R002A022,0.5757575756666666
18660,S013C001P027R001A026,S002C001P014R001A009,0.03333333333333336
18661,S026C003P071R001A101,S008C003P034R001A008,0.0
18662,S016C001P021R002A039,S015C001P015R001A040,0.1333333333333333
18663,S013C003P027R001A035,S013C001P028R002A035,0.5666666666666668
18664,S029C001P080R001A097,S027C003P081R001A098,0.16666666666666666
18665,S001C002P006R002A023,S032C001P106R002A104,0.03030303033333337
18666,S016C001P040R002A023,S015C002P019R002A023,0.4333333333333333
18667,S016C002P039R002A039,S014C003P027R001A039,0.9333333333333332
18668,S002C001P011R002A007,S024C003P064R001A095,0.06060606066666666
18669,S031C002P097R002A099,S002C002P014R002A026,0.16666666666666666
18670,S030C002P092R002A080,S014C002P039R002A008,0.3
18671,S003C001P017R001A039,S010C001P016R001A039,1.0
18672,S030C003P095R001A098,S024C002P060R002A096,0.20833333333333334
18673,S028C002P073R002A099,S018C003P043R001A099,1.0
18674,S001C002P005R002A039,S007C001P018R001A039,0.962962963
18675,S013C003P015R001A048,S006C001P022R001A035,0.3333333333333333
18676,S023C001P055R002A098,S029C001P080R002A098,0.8787878786666666
18677,S023C003P066R001A101,S029C002P075R002A101,0.7916666666666666
18678,S017C001P009R002A007,S027C001P081R001A095,0.10000000000000002
18679,S027C001P084R002A096,S028C003P087R001A096,0.5
18680,S030C001P076R001A101,S008C003P030R001A008,0.03333333333333336
18681,S032C001P105R001A101,S008C003P030R001A035,0.10000000000000002
18682,S009C003P017R001A027,S007C001P016R001A026,0.18181818166666663
18683,S026C002P072R002A100,S029C001P006R001A099,0.18181818166666663
18684,S006C003P001R001A008,S016C001P040R001A048,0.07407407400000003
18685,S010C002P013R002A009,S012C001P019R002A027,0.0
18686,S027C001P086R002A101,S020C002P052R002A101,0.9
18687,S021C003P058R001A098,S027C003P084R001A098,0.9333333333333332
18688,S005C001P017R001A009,S003C002P015R002A009,0.8333333333333334
18689,S007C002P015R002A027,S014C001P037R002A026,0.12121212133333333
18690,S008C001P032R002A040,S002C002P012R002A007,0.03333333333333336
18691,S027C001P084R002A102,S023C002P061R002A102,0.9666666666666667
18692,S005C002P016R002A048,S021C003P060R001A101,0.16666666666666666
18693,S027C001P079R002A099,S017C002P020R002A026,0.06666666666666665
18694,S027C003P086R001A104,S027C003P082R001A097,0.16666666666666666
18695,S016C003P040R001A009,S001C002P002R002A009,0.9
18696,S008C003P036R001A039,S006C003P022R001A039,0.6
18697,S026C003P071R001A101,S006C001P022R002A008,0.03333333333333336
18698,S010C002P018R002A040,S010C001P018R002A040,0.9696969696666667
18699,S008C001P032R002A039,S001C001P006R002A048,0.03333333333333336
18700,S001C003P004R001A007,S006C003P022R001A023,0.0
18701,S002C002P010R002A040,S002C002P011R002A040,0.9
18702,S002C002P012R002A040,S011C001P038R001A039,0.20000000000000004
18703,S020C002P053R002A102,S028C002P087R002A102,0.8666666666666667
18704,S020C002P052R002A101,S030C001P076R001A101,0.8787878786666666
18705,S001C001P004R001A039,S001C001P008R001A048,0.26666666666666666
18706,S012C001P016R002A040,S005C001P021R001A007,0.06666666666666665
18707,S008C001P015R002A007,S001C001P006R001A007,0.7333333333333334
18708,S030C002P095R002A097,S003C001P019R001A022,0.10000000000000002
18709,S005C003P021R001A007,S011C001P016R001A007,0.8484848483333334
18710,S023C001P066R001A098,S032C002P106R002A098,0.9333333333333332
18711,S006C002P022R002A026,S006C002P008R002A026,0.5
18712,S024C003P061R001A100,S021C003P056R001A100,0.9333333333333332
18713,S025C001P066R002A099,S030C001P081R002A099,0.962962963
18714,S008C001P034R002A023,S020C001P052R001A104,0.041666666666666664
18715,S015C002P019R002A023,S008C001P034R002A023,0.962962963
18716,S025C003P058R001A100,S001C001P005R002A026,0.1515151516666667
18717,S007C003P018R001A039,S008C001P031R002A048,0.06666666666666665
18718,S026C001P050R002A080,S008C003P036R001A048,0.125
18719,S030C001P095R002A080,S012C001P027R002A008,0.26666666666666666
18720,S011C003P038R001A039,S001C001P006R001A039,1.0
18721,S008C001P034R001A027,S026C002P072R002A100,0.06060606066666666
18722,S008C001P034R002A039,S004C001P020R002A039,0.8666666666666667
18723,S016C003P021R001A035,S027C002P079R002A080,0.03030303033333337
18724,S007C001P001R002A048,S001C001P006R001A039,0.0
18725,S021C001P056R002A097,S019C001P049R002A104,0.20000000000000004
18726,S029C003P051R001A102,S023C003P059R001A101,0.06666666666666665
18727,S025C003P058R001A101,S023C001P059R001A101,0.925925926
18728,S008C002P036R002A009,S002C002P012R002A009,0.9333333333333332
18729,S005C001P017R001A009,S012C002P027R002A009,1.0
18730,S026C001P071R001A098,S006C002P001R002A040,0.3333333333333333
18731,S027C003P083R001A099,S002C002P014R002A027,0.10000000000000002
18732,S002C003P011R001A008,S016C002P039R002A048,0.06060606066666666
18733,S029C003P051R001A102,S018C003P008R001A095,0.03333333333333336
18734,S016C002P008R002A022,S028C001P046R001A104,0.26666666666666666
18735,S031C002P051R002A098,S026C003P008R001A098,0.696969697
18736,S027C001P083R001A099,S025C002P055R002A099,0.9393939393333333
18737,S020C003P052R001A100,S006C003P024R001A027,0.12121212133333333
18738,S028C001P073R002A104,S027C001P081R001A095,0.2962962963333333
18739,S006C003P022R001A023,S008C002P034R002A023,0.9696969696666667
18740,S012C001P028R001A039,S017C002P009R002A039,1.0
18741,S010C001P017R002A048,S007C003P016R001A035,0.6666666666666666
18742,S006C001P022R001A035,S028C001P087R001A080,0.06060606066666666
18743,S027C003P006R001A102,S007C001P018R002A026,0.07407407400000003
18744,S020C001P052R001A099,S002C001P011R002A026,0.1333333333333333
18745,S001C002P004R002A023,S008C001P036R001A023,0.6666666666666666
18746,S027C001P083R001A097,S026C001P050R001A098,0.06666666666666665
18747,S015C002P016R002A027,S027C002P084R002A100,0.03333333333333336
18748,S008C003P029R001A040,S007C003P018R001A039,0.12121212133333333
18749,S027C001P011R002A097,S001C003P006R001A022,0.10000000000000002
18750,S008C001P031R001A008,S008C001P035R001A008,0.9333333333333332
18751,S013C001P019R002A009,S002C001P013R001A027,0.0
18752,S008C001P015R002A007,S002C002P007R002A023,0.2333333333333333
18753,S026C001P071R001A101,S030C003P076R001A101,0.9166666666666666
18754,S021C003P060R001A104,S029C003P080R001A104,0.44444444433333335
18755,S014C001P037R001A009,S005C001P010R002A009,0.9333333333333332
18756,S006C002P023R002A022,S008C002P035R002A007,0.0
18757,S013C003P027R001A027,S016C001P025R002A026,0.4000000000000001
18758,S029C002P044R002A099,S027C002P084R002A100,0.03333333333333336
18759,S023C003P059R001A099,S001C001P006R002A026,0.18518518533333336
18760,S026C001P072R002A104,S023C003P055R001A104,0.7916666666666666
18761,S027C003P006R001A100,S027C001P084R002A100,0.7999999999999999
18762,S031C003P097R001A101,S006C001P024R002A035,0.12121212133333333
18763,S002C001P012R001A026,S031C002P051R002A099,0.1515151516666667
18764,S027C001P081R001A095,S030C001P095R002A104,0.4333333333333333
18765,S028C003P043R001A096,S028C003P073R001A098,0.09090909100000004
18766,S028C001P087R001A080,S006C002P024R002A035,0.03333333333333336
18767,S001C003P006R001A039,S002C002P012R002A039,1.0
18768,S013C002P027R002A007,S031C002P100R002A095,0.06666666666666665
18769,S016C003P021R001A009,S001C002P003R002A027,0.0
18770,S001C003P007R001A040,S015C002P025R002A040,0.9583333333333334
18771,S027C003P081R001A098,S031C002P051R002A098,0.925925926
18772,S027C001P086R002A097,S026C002P071R002A097,0.8148148146666667
18773,S032C001P105R001A100,S030C001P096R002A099,0.5666666666666668
18774,S002C001P012R002A040,S008C001P029R002A039,0.16666666666666666
18775,S014C002P037R002A026,S010C002P021R002A026,0.8787878786666666
18776,S030C003P088R001A080,S004C001P020R001A008,0.44444444433333335
18777,S008C001P001R001A023,S008C001P030R002A022,0.06666666666666665
18778,S001C001P006R002A009,S008C001P031R002A026,0.0
18779,S006C003P023R001A026,S001C001P004R002A027,0.1333333333333333
18780,S014C001P039R001A007,S011C001P038R001A022,0.09090909100000004
18781,S008C002P033R002A008,S001C002P004R002A035,0.37037037033333337
18782,S025C003P068R001A097,S029C003P088R001A097,0.9393939393333333
18783,S007C002P028R002A009,S007C002P015R002A027,0.10000000000000002
18784,S001C001P002R002A009,S010C002P013R002A009,0.9666666666666667
18785,S008C002P036R002A022,S031C003P097R001A104,0.25
18786,S004C003P003R001A035,S002C001P011R002A048,0.3333333333333333
18787,S004C001P020R002A035,S008C002P025R002A035,0.9666666666666667
18788,S012C001P016R002A040,S029C003P044R001A096,0.2424242423333333
18789,S028C003P073R001A095,S001C002P001R002A022,0.4814814813333334
18790,S001C003P006R001A007,S006C003P023R001A007,0.7999999999999999
18791,S020C001P053R001A099,S020C001P041R001A099,1.0
18792,S016C002P025R002A026,S013C002P018R002A009,0.10000000000000002
18793,S027C003P079R001A100,S030C003P011R001A100,0.9666666666666667
18794,S006C003P023R001A039,S016C002P039R002A048,0.1333333333333333
18795,S023C001P066R001A101,S008C002P033R002A048,0.03030303033333337
18796,S027C001P086R002A097,S030C001P095R001A098,0.40740740733333336
18797,S018C003P043R001A099,S031C001P085R002A099,0.9
18798,S023C001P055R002A098,S027C001P086R002A098,0.8666666666666667
18799,S006C002P001R002A040,S010C003P016R001A039,0.14814814799999998
18800,S026C003P050R001A102,S027C001P079R001A102,0.7333333333333334
18801,S002C001P011R002A022,S009C001P025R001A023,0.16666666666666666
18802,S032C001P105R002A104,S025C002P066R002A104,0.696969697
18803,S005C002P016R002A048,S008C001P029R002A048,0.7999999999999999
18804,S023C002P055R002A098,S021C001P058R001A098,0.5666666666666668
18805,S010C003P008R001A039,S015C001P025R001A039,0.9393939393333333
18806,S031C002P051R002A101,S013C001P018R002A048,0.06666666666666665
18807,S013C003P027R001A027,S002C002P014R002A026,0.2333333333333333
18808,S013C002P018R002A048,S016C003P025R001A048,0.3
18809,S021C003P058R001A098,S032C001P104R002A097,0.26666666666666666
18810,S027C003P079R001A095,S027C003P083R001A095,0.8148148146666667
18811,S024C001P061R001A099,S031C002P097R002A100,0.4000000000000001
18812,S023C001P055R002A101,S030C001P076R001A101,0.7666666666666666
18813,S008C002P033R002A048,S013C001P015R001A048,0.696969697
18814,S008C002P033R002A008,S011C002P038R002A008,0.7999999999999999
18815,S011C001P038R001A009,S008C001P031R002A026,0.12121212133333333
18816,S027C001P006R001A102,S026C003P051R001A095,0.0
18817,S002C003P003R001A009,S005C001P017R001A009,0.909090909
18818,S001C003P002R001A008,S023C001P066R002A080,0.40740740733333336
18819,S024C003P061R001A100,S027C001P086R002A100,0.8787878786666666
18820,S027C003P082R001A097,S002C002P003R002A022,0.10000000000000002
18821,S014C001P037R002A026,S002C002P014R002A026,0.7407407406666667
18822,S027C002P082R002A100,S031C003P043R001A100,0.7000000000000001
18823,S031C001P097R001A101,S029C002P080R002A101,0.6333333333333333
18824,S026C002P072R002A099,S027C001P086R002A099,0.9666666666666667
18825,S011C001P038R001A039,S001C001P008R001A048,0.3
18826,S005C002P010R002A027,S011C001P038R001A027,0.8333333333333334
18827,S001C003P006R001A039,S017C002P009R002A039,0.9
18828,S028C002P073R002A102,S008C002P031R002A026,0.06666666666666665
18829,S031C001P097R001A101,S026C001P049R002A101,0.7333333333333334
18830,S008C002P033R002A040,S012C002P028R002A040,0.8666666666666667
18831,S020C001P052R002A102,S020C002P052R002A095,0.0
18832,S007C001P016R001A035,S005C001P018R001A008,0.22222222233333336
18833,S005C001P010R002A009,S005C003P017R001A009,0.962962963
18834,S031C002P051R002A098,S032C001P105R001A096,0.10000000000000002
18835,S006C003P022R001A023,S016C002P039R002A022,0.03030303033333337
18836,S024C001P064R001A099,S008C001P034R001A027,0.03030303033333337
18837,S027C001P081R001A095,S028C001P073R001A095,0.8333333333333334
18838,S006C002P022R002A026,S001C002P002R002A009,0.0
18839,S007C001P015R002A027,S008C001P034R001A027,0.888888889
18840,S028C002P043R002A101,S030C001P096R002A101,0.8666666666666667
18841,S027C001P086R002A097,S004C001P020R002A039,0.03333333333333336
18842,S027C001P079R001A102,S007C001P016R001A026,0.1333333333333333
18843,S008C001P001R001A023,S019C002P049R002A104,0.06666666666666665
18844,S027C001P080R002A096,S032C002P102R002A096,0.8666666666666667
18845,S003C003P002R001A027,S006C002P008R002A026,0.06666666666666665
18846,S027C001P085R001A101,S007C003P028R001A008,0.03333333333333336
18847,S013C003P037R001A048,S021C001P060R001A101,0.18518518533333336
18848,S030C003P011R001A100,S008C003P031R001A027,0.0
18849,S014C003P025R001A007,S002C003P010R001A007,0.6333333333333333
18850,S014C001P008R001A035,S014C002P019R002A008,0.09090909100000004
18851,S011C001P038R001A027,S001C002P003R002A027,0.9696969696666667
18852,S011C002P015R002A022,S023C003P055R001A104,0.09090909100000004
18853,S006C001P023R002A022,S001C002P004R002A023,0.20000000000000004
18854,S032C001P105R002A099,S027C001P084R002A100,0.26666666666666666
18855,S006C001P024R001A008,S012C001P027R002A008,0.909090909
18856,S028C002P073R002A099,S024C001P064R001A099,0.7999999999999999
18857,S019C001P050R002A104,S006C001P024R001A040,0.08333333333333333
18858,S004C003P003R001A023,S006C001P023R001A007,0.1333333333333333
18859,S002C001P012R001A026,S006C003P017R001A026,0.7333333333333334
18860,S007C001P019R001A026,S025C002P068R002A099,0.10000000000000002
18861,S002C002P011R002A027,S007C002P015R002A027,0.7000000000000001
18862,S002C001P011R001A039,S016C001P039R002A039,0.909090909
18863,S021C002P059R002A100,S030C002P092R002A100,0.8333333333333334
18864,S009C002P019R002A035,S008C003P030R001A008,0.16666666666666666
18865,S019C002P046R002A096,S030C001P095R001A096,0.9583333333333334
18866,S011C003P038R001A022,S023C002P061R002A104,0.25
18867,S005C003P015R001A035,S021C002P060R002A080,0.16666666666666666
18868,S008C002P031R002A040,S002C001P011R002A040,0.7333333333333334
18869,S021C001P060R001A101,S012C002P027R002A008,0.03333333333333336
18870,S008C001P031R001A008,S002C001P012R001A008,0.9666666666666667
18871,S023C002P064R002A104,S027C001P084R002A095,0.6333333333333333
18872,S019C001P050R002A099,S009C003P017R001A027,0.10000000000000002
18873,S032C002P106R002A104,S029C001P006R002A095,0.6
18874,S005C003P004R001A026,S008C003P036R001A026,0.9666666666666667
18875,S005C003P021R001A040,S015C001P015R001A040,1.0
18876,S003C001P002R002A035,S004C001P003R001A035,0.9333333333333332
18877,S004C003P003R001A048,S002C002P010R002A048,0.3333333333333333
18878,S024C001P064R001A099,S031C001P100R002A100,0.1515151516666667
18879,S028C001P073R002A104,S023C001P064R002A104,0.5925925926666666
18880,S002C002P012R002A040,S009C003P017R001A040,0.8666666666666667
18881,S026C001P075R002A104,S028C002P073R002A104,0.6333333333333333
18882,S032C001P102R002A096,S023C001P058R001A096,0.9
18883,S009C001P017R002A008,S008C001P035R001A008,0.4666666666666666
18884,S021C002P059R002A100,S019C001P050R002A100,0.8148148146666667
18885,S008C003P029R001A009,S007C003P016R001A026,0.03030303033333337
18886,S010C001P013R002A040,S006C001P022R001A039,0.11111111099999997
18887,S002C003P014R001A023,S031C001P097R001A104,0.06666666666666665
18888,S012C003P028R001A039,S008C003P035R001A040,0.30303030299999995
18889,S003C001P019R001A022,S011C003P038R001A022,0.40740740733333336
18890,S023C001P055R002A098,S030C001P092R001A096,0.2333333333333333
18891,S006C002P022R002A008,S008C002P035R002A035,0.20000000000000004
18892,S001C001P003R002A040,S001C001P006R001A040,0.625
18893,S027C001P084R002A095,S027C003P079R001A095,0.6333333333333333
18894,S032C003P106R001A101,S001C001P006R001A035,0.0
18895,S031C001P097R001A096,S027C002P081R002A096,0.909090909
18896,S002C001P014R001A009,S008C001P029R002A027,0.03333333333333336
18897,S020C001P052R001A096,S006C002P022R002A022,0.0
18898,S014C003P039R001A007,S002C001P011R002A022,0.06060606066666666
18899,S012C003P008R001A027,S027C003P006R001A100,0.06060606066666666
18900,S001C001P004R001A039,S029C003P008R001A096,0.10000000000000002
18901,S027C003P079R001A096,S027C001P086R002A098,0.1333333333333333
18902,S008C001P035R001A023,S002C003P013R001A023,0.8333333333333334
18903,S030C001P011R002A099,S029C003P006R001A099,0.6
18904,S008C001P031R001A027,S030C003P095R001A100,0.03333333333333336
18905,S030C001P076R001A101,S008C003P035R001A008,0.03333333333333336
18906,S032C001P105R002A099,S030C001P092R002A100,0.5185185186666667
18907,S014C002P037R002A026,S018C001P043R001A099,0.16666666666666666
18908,S027C001P086R002A098,S031C002P096R002A098,0.8666666666666667
18909,S011C001P038R001A048,S008C001P032R002A048,0.5454545453333334
18910,S028C001P087R001A080,S026C003P072R001A080,0.7999999999999999
18911,S008C001P035R001A023,S013C003P037R001A023,0.9
18912,S006C003P024R001A027,S032C003P105R001A100,0.0
18913,S030C001P081R002A104,S029C001P080R001A099,0.03333333333333336
18914,S008C001P031R001A027,S003C001P002R002A026,0.10000000000000002
18915,S004C003P003R001A035,S008C003P031R001A035,0.787878788
18916,S031C001P006R001A104,S020C001P053R001A104,0.7333333333333334
18917,S021C001P059R002A100,S029C001P049R001A100,0.7999999999999999
18918,S023C002P066R002A096,S002C003P012R001A027,0.03333333333333336
18919,S008C001P032R002A039,S008C002P031R002A039,1.0
18920,S007C002P007R002A048,S008C002P032R002A048,0.5
18921,S016C002P040R002A026,S030C003P095R001A099,0.12121212133333333
18922,S012C002P028R002A022,S015C002P008R002A007,0.0
18923,S001C003P004R001A039,S014C003P039R001A040,0.1515151516666667
18924,S026C001P072R002A097,S023C001P061R002A097,0.40740740733333336
18925,S008C003P031R001A009,S016C001P039R002A027,0.06666666666666665
18926,S015C003P015R001A040,S004C002P020R002A039,0.25
18927,S027C001P006R001A102,S023C001P066R001A102,0.7777777776666667
18928,S008C001P036R001A048,S005C001P004R002A048,0.4333333333333333
18929,S031C003P097R001A104,S026C001P071R002A095,0.7037037036666667
18930,S025C001P066R002A100,S024C001P060R002A100,0.5
18931,S008C001P015R002A007,S006C002P022R002A022,0.06666666666666665
18932,S019C001P051R001A100,S016C001P021R001A027,0.03333333333333336
18933,S001C003P004R001A039,S004C002P020R002A039,0.9333333333333332
18934,S002C001P012R002A040,S027C002P085R002A096,0.1333333333333333
18935,S028C001P087R001A096,S028C002P073R002A096,0.9393939393333333
18936,S002C001P011R002A023,S014C001P039R002A023,0.5555555556666666
18937,S004C001P020R002A035,S005C001P004R002A048,0.16666666666666666
18938,S023C001P066R001A101,S002C001P010R002A048,0.03030303033333337
18939,S013C002P037R002A040,S015C001P015R001A040,0.9666666666666667
18940,S031C001P100R002A080,S027C002P011R002A080,0.7407407406666667
18941,S008C001P034R001A008,S008C001P033R001A035,0.16666666666666666
18942,S002C002P011R002A027,S027C002P086R002A100,0.06666666666666665
18943,S002C001P011R001A008,S003C003P002R001A048,0.10000000000000002
18944,S032C001P106R001A096,S027C002P081R002A096,0.9333333333333332
18945,S026C001P071R002A099,S027C002P086R002A099,0.9393939393333333
18946,S001C001P005R001A040,S002C002P012R002A040,0.9666666666666667
18947,S032C001P106R001A095,S021C003P056R001A095,0.7000000000000001
18948,S016C003P021R001A035,S014C002P037R002A008,0.16666666666666666
18949,S017C001P009R001A027,S026C002P072R002A099,0.03333333333333336
18950,S026C001P071R001A101,S010C002P017R002A048,0.0
18951,S001C002P005R002A007,S008C002P036R002A007,0.8181818183333333
18952,S011C001P002R002A023,S001C001P006R002A023,0.9666666666666667
18953,S017C001P009R001A027,S016C001P039R002A027,0.8333333333333334
18954,S032C001P105R001A101,S005C001P016R002A048,0.14814814799999998
18955,S006C002P023R002A008,S008C001P034R001A008,0.787878788
18956,S023C001P068R001A102,S027C001P006R001A102,0.8787878786666666
18957,S002C002P011R002A040,S014C003P027R001A039,0.1333333333333333
18958,S026C001P071R002A080,S008C003P036R001A035,0.16666666666666666
18959,S030C001P095R001A102,S030C001P096R002A102,0.787878788
18960,S032C002P043R002A098,S008C003P030R001A040,0.09090909100000004
18961,S006C001P023R002A035,S013C002P018R002A048,0.10000000000000002
18962,S002C001P011R002A022,S011C002P002R002A007,0.26666666666666666
18963,S031C003P006R001A104,S026C001P050R001A097,0.2333333333333333
18964,S008C001P033R002A040,S003C001P017R001A039,0.16666666666666666
18965,S028C001P073R002A096,S025C001P068R002A098,0.09090909100000004
18966,S011C001P028R001A023,S009C003P025R001A023,0.6666666666666666
18967,S010C001P013R002A040,S014C003P037R001A007,0.037037037000000016
18968,S020C001P053R001A100,S008C001P036R002A027,0.03333333333333336
18969,S023C001P055R002A101,S008C003P035R001A008,0.0
18970,S023C002P061R002A097,S016C003P040R001A022,0.1333333333333333
18971,S008C001P033R002A008,S002C002P014R002A008,1.0
18972,S027C001P085R002A102,S022C002P064R002A102,0.696969697
18973,S030C001P076R001A101,S016C001P040R001A048,0.06666666666666665
18974,S017C001P016R002A008,S030C001P092R002A080,0.4333333333333333
18975,S030C001P096R001A097,S021C001P056R002A104,0.2333333333333333
18976,S020C001P052R001A096,S026C003P071R001A096,1.0
18977,S023C003P059R001A099,S028C001P073R002A099,0.9333333333333332
18978,S031C001P097R001A101,S013C001P027R001A048,0.03333333333333336
18979,S006C003P022R001A023,S006C003P022R001A035,0.10000000000000002
18980,S027C001P083R001A099,S021C002P059R002A100,0.22222222233333336
18981,S001C001P008R001A048,S006C003P023R001A048,0.7000000000000001
18982,S022C001P064R002A098,S027C001P081R001A098,0.8333333333333334
18983,S028C003P043R001A096,S002C003P011R001A039,0.18181818166666663
18984,S025C001P068R001A097,S029C001P044R002A104,0.06666666666666665
18985,S008C002P029R002A048,S008C001P029R002A048,1.0
18986,S006C002P024R002A023,S008C001P015R002A007,0.2333333333333333
18987,S030C001P095R001A095,S029C001P080R001A095,0.9
18988,S032C002P105R002A099,S018C003P043R001A099,0.9
18989,S029C001P080R002A098,S001C002P003R002A040,0.12121212133333333
18990,S026C002P072R002A100,S008C001P015R001A026,0.12121212133333333
18991,S031C001P097R001A101,S005C003P015R001A035,0.1333333333333333
18992,S030C002P095R002A097,S025C003P068R001A097,0.9333333333333332
18993,S004C003P003R001A035,S030C001P043R002A080,0.125
18994,S023C002P055R002A098,S029C002P080R002A098,0.9
18995,S005C001P010R002A009,S008C001P034R001A009,0.9166666666666666
18996,S006C003P024R001A026,S009C001P007R001A027,0.10000000000000002
18997,S027C001P079R002A080,S027C002P081R002A080,0.7333333333333334
18998,S026C001P071R001A104,S006C002P022R002A040,0.07407407400000003
18999,S002C001P013R001A022,S011C003P038R001A022,0.2333333333333333
19000,S002C003P003R001A009,S002C001P014R001A009,0.8333333333333334
19001,S029C003P080R001A099,S008C003P032R001A026,0.4333333333333333
19002,S017C001P015R001A039,S002C003P011R001A039,0.9
19003,S027C002P084R002A102,S031C003P097R001A101,0.0
19004,S006C003P024R001A007,S006C001P024R001A007,0.9666666666666667
19005,S008C001P036R001A048,S004C001P020R002A035,0.6363636363333334
19006,S007C003P017R001A035,S008C002P035R002A035,0.6
19007,S001C001P003R002A040,S010C001P013R002A040,0.5666666666666668
19008,S014C001P037R002A026,S014C002P037R002A026,1.0
19009,S014C001P037R002A026,S010C002P013R002A009,0.06666666666666665
19010,S004C002P020R002A039,S013C003P015R001A048,0.06666666666666665
19011,S026C001P071R002A097,S020C001P054R001A098,0.14814814799999998
19012,S008C001P036R001A040,S004C001P020R002A007,0.0
19013,S030C001P092R002A080,S030C001P044R001A080,0.5333333333333333
19014,S019C001P051R001A100,S031C001P100R002A100,0.7999999999999999
19015,S009C002P017R002A008,S008C003P030R001A035,0.26666666666666666
19016,S006C001P022R002A022,S008C002P034R002A007,0.03333333333333336
19017,S024C003P061R001A100,S008C001P029R002A026,0.2333333333333333
19018,S008C002P029R002A039,S008C001P032R002A039,0.9696969696666667
19019,S002C001P011R001A008,S008C003P033R001A035,0.03333333333333336
19020,S027C002P084R002A096,S002C003P014R001A039,0.06666666666666665
19021,S023C003P059R001A099,S016C002P025R002A026,0.2727272726666667
19022,S006C001P022R001A009,S003C003P002R001A048,0.06060606066666666
19023,S008C001P015R002A007,S017C001P003R002A007,0.5666666666666668
19024,S001C001P002R002A009,S008C002P032R002A009,0.888888889
19025,S030C001P095R001A102,S002C002P014R002A026,0.06060606066666666
19026,S001C001P003R002A027,S008C001P036R002A027,0.9333333333333332
19027,S027C002P080R002A096,S017C001P003R001A039,0.06666666666666665
19028,S008C002P033R002A026,S001C002P005R002A027,0.10000000000000002
19029,S027C002P086R002A100,S032C003P106R001A099,0.30303030299999995
19030,S027C001P083R001A101,S001C001P006R002A048,0.09090909100000004
19031,S008C003P035R001A008,S008C001P034R002A035,0.06666666666666665
19032,S031C002P097R002A099,S019C002P050R002A100,0.26666666666666666
19033,S030C002P011R002A102,S020C001P052R002A095,0.0
19034,S031C002P096R002A098,S030C002P092R002A098,0.7999999999999999
19035,S030C001P095R001A102,S023C001P059R001A101,0.212121212
19036,S012C001P028R002A022,S002C001P012R001A023,0.1515151516666667
19037,S010C001P017R002A048,S008C001P029R002A039,0.0
19038,S014C001P039R002A008,S007C001P028R001A008,0.9696969696666667
19039,S027C002P083R002A102,S027C001P081R002A102,0.6363636363333334
19040,S011C001P015R002A022,S006C001P022R002A022,0.5333333333333333
19041,S013C001P037R001A023,S028C003P046R001A104,0.03030303033333337
19042,S028C003P073R001A095,S027C003P086R001A095,0.9666666666666667
19043,S006C001P023R001A027,S002C001P014R002A027,0.6666666666666666
19044,S020C003P054R001A080,S001C003P002R001A008,0.3666666666666667
19045,S031C002P097R002A100,S016C002P040R002A027,0.06666666666666665
19046,S016C003P040R001A040,S011C003P038R001A040,0.962962963
19047,S003C001P018R001A027,S008C003P032R001A027,0.8333333333333334
19048,S014C001P039R002A023,S002C003P014R001A022,0.03333333333333336
